sha,date,event,feature,line
5fe43caddbbf0ccfc354becd7aae48810b5d34ac,2020-11-02,removed,ServiceLoadBalancerFinalizer,"-	ServiceLoadBalancerFinalizer featuregate.Feature = "ServiceLoadBalancerFinalizer""
0fec7b0f7e2dfd4b0c6c57e086472546f6c69efa,2020-10-21,added,HPAContainerMetrics,"+	HPAContainerMetrics featuregate.Feature = "HPAContainerMetrics""
a14380306698b0725fb15f23a6904f5dee711733,2020-09-04,removed,SupportIPVSProxyMode,"-	SupportIPVSProxyMode featuregate.Feature = "SupportIPVSProxyMode""
291b36e00b5f6283f9505d26807fb43db6473b3d,2020-09-04,removed,DefaultIngressClass,"-	DefaultIngressClass featuregate.Feature = "DefaultIngressClass""
34dc785c0bb6da0b69762786dfb777e1729b19fd,2020-06-30,added,DisableAcceleratorUsageMetrics,"+	DisableAcceleratorUsageMetrics featuregate.Feature = "DisableAcceleratorUsageMetrics""
58bd3e5230df253cb23c22641883b87da92e5f43,2020-06-10,added,CSIVolumeFSGroupPolicy,"+	CSIVolumeFSGroupPolicy featuregate.Feature = "CSIVolumeFSGroupPolicy""
c05c8e915b0c30d574405ed63e48a52801a1f75b,2020-05-26,added,GenericEphemeralVolume,"+	GenericEphemeralVolume featuregate.Feature = "GenericEphemeralVolume""
8039cf9bb1a3d3c600c0eaf35b53b008f0226ffc,2020-07-01,added,WindowsEndpointSliceProxying,"+	WindowsEndpointSliceProxying featuregate.Feature = "WindowsEndpointSliceProxying""
8d03ace92b4080cac120832ef1315c56104357c5,2020-07-07,added,WinOverlay,"+	WinOverlay featuregate.Feature = "WinOverlay""
8d03ace92b4080cac120832ef1315c56104357c5,2020-07-07,added,WinDSR,"+	WinDSR featuregate.Feature = "WinDSR""
158d70aeff4dbcaf51f1b9b7c79ec2a2552667c9,2019-10-14,added,CSIStorageCapacity,"+	CSIStorageCapacity featuregate.Feature = "CSIStorageCapacity""
4112d8db20c5550cc27d30d3cee2723db0f8e1c4,2020-06-01,added,SetHostnameAsFQDN,"+	SetHostnameAsFQDN featuregate.Feature = "SetHostnameAsFQDN""
170f81cff34cfff8ca81dcb4e34e5ca76246611d,2020-06-04,added,DefaultPodTopologySpread,"+	DefaultPodTopologySpread featuregate.Feature = "DefaultPodTopologySpread""
148ef06a3d1a0442078bccc945e05826cd6ae29a,2020-05-08,added,CSIMigrationvSphere,"+	CSIMigrationvSphere featuregate.Feature = "CSIMigrationvSphere""
148ef06a3d1a0442078bccc945e05826cd6ae29a,2020-05-08,added,CSIMigrationvSphereComplete,"+	CSIMigrationvSphereComplete featuregate.Feature = "CSIMigrationvSphereComplete""
932e61aefabc49a22a810ebe9d739e9ef3198eae,2020-06-08,removed,ResourceLimitsPriorityFunction,"-	ResourceLimitsPriorityFunction featuregate.Feature = "ResourceLimitsPriorityFunction""
dea7660ccd8def00c602a6df5efeb00f116578d3,2020-04-13,removed,PodShareProcessNamespace,"-	PodShareProcessNamespace featuregate.Feature = "PodShareProcessNamespace""
9fd48b4039491605012ec76a98d0cb2ea49804e9,2020-03-27,removed,VolumeSubpathEnvExpansion,"-	VolumeSubpathEnvExpansion featuregate.Feature = "VolumeSubpathEnvExpansion""
df9a567f3f7ea9ab169654c2bbc40815fafa2515,2020-03-03,added,ExternalPolicyForExternalIP,"+	ExternalPolicyForExternalIP featuregate.Feature = "ExternalPolicyForExternalIP""
f7509d277efa63f1fa5c7e324c0ae061cf147265,2020-02-21,added,ConfigurableFSGroupPolicy,"+	ConfigurableFSGroupPolicy featuregate.Feature = "ConfigurableFSGroupPolicy""
e8b09d36440b81fe913aa66f1709269858764349,2020-03-04,added,AnyVolumeDataSource,"+	AnyVolumeDataSource featuregate.Feature = "AnyVolumeDataSource""
132d2afca0794b4bcaedb6dbbefe4e9d66e80239,2020-02-24,added,DefaultIngressClass,"+	DefaultIngressClass featuregate.Feature = "DefaultIngressClass""
6a33727632372309343f3a2603fc004a10309d0f,2020-02-18,added,ServiceAppProtocol,"+	ServiceAppProtocol featuregate.Feature = "ServiceAppProtocol""
0eb65bd7da297b8f039245fc93dcc56b1e6b2e67,2019-10-17,added,HugePageStorageMediumSize,"+	HugePageStorageMediumSize featuregate.Feature = "HugePageStorageMediumSize""
5a176ac77241ff059f22609fc569ac219334238c,2019-01-29,added,ServiceAccountIssuerDiscovery,"+	ServiceAccountIssuerDiscovery featuregate.Feature = "ServiceAccountIssuerDiscovery""
47b2593d592f4a2e06199d7fd40de2df10e8b747,2020-01-17,added,EndpointSliceProxying,"+	EndpointSliceProxying featuregate.Feature = "EndpointSliceProxying""
e612ebfdff22e4bd27ad8345f7c82f074bfedf26,2019-11-26,added,ImmutableEphemeralVolumes,"+	ImmutableEphemeralVolumes featuregate.Feature = "ImmutableEphemeralVolumes""
02f335d476b585b8a943d7685e74e752c0cc222f,2019-12-12,removed,PodPriority,"-	PodPriority featuregate.Feature = "PodPriority""
02f335d476b585b8a943d7685e74e752c0cc222f,2019-12-12,removed,TaintNodesByCondition,"-	TaintNodesByCondition featuregate.Feature = "TaintNodesByCondition""
02f335d476b585b8a943d7685e74e752c0cc222f,2019-12-12,removed,ScheduleDaemonSetPods,"-	ScheduleDaemonSetPods featuregate.Feature = "ScheduleDaemonSetPods""
02f335d476b585b8a943d7685e74e752c0cc222f,2019-12-12,removed,ResourceQuotaScopeSelectors,"-	ResourceQuotaScopeSelectors featuregate.Feature = "ResourceQuotaScopeSelectors""
cdaeabfb46e987d3fa27522ef36f977cbbafcd31,2018-12-14,added,ServiceTopology,"+	ServiceTopology featuregate.Feature = "ServiceTopology""
129f15328bfc159e759260408fedbb9ea1ab2b61,2019-10-02,added,CSIMigrationGCEComplete,"+	CSIMigrationGCEComplete featuregate.Feature = "CSIMigrationGCEComplete""
129f15328bfc159e759260408fedbb9ea1ab2b61,2019-10-02,added,CSIMigrationAWSComplete,"+	CSIMigrationAWSComplete featuregate.Feature = "CSIMigrationAWSComplete""
129f15328bfc159e759260408fedbb9ea1ab2b61,2019-10-02,added,CSIMigrationAzureDiskComplete,"+	CSIMigrationAzureDiskComplete featuregate.Feature = "CSIMigrationAzureDiskComplete""
129f15328bfc159e759260408fedbb9ea1ab2b61,2019-10-02,added,CSIMigrationAzureFileComplete,"+	CSIMigrationAzureFileComplete featuregate.Feature = "CSIMigrationAzureFileComplete""
129f15328bfc159e759260408fedbb9ea1ab2b61,2019-10-02,added,CSIMigrationOpenStackComplete,"+	CSIMigrationOpenStackComplete featuregate.Feature = "CSIMigrationOpenStackComplete""
2e054a4f4c43d52a3ed2da62bb7b29aa7ca5fd3d,2019-10-25,removed,MountContainers,"-	MountContainers featuregate.Feature = "MountContainers""
feac7a40f5643c0d4817a5f0f132bfa90454b03b,2019-10-24,added,PodDisruptionBudget,"+	PodDisruptionBudget featuregate.Feature = "PodDisruptionBudget""
867ee1d5ff88b42261c1224813779a66318d70b2,2019-10-11,added,AllowInsecureBackendProxy,"+	AllowInsecureBackendProxy featuregate.Feature = "AllowInsecureBackendProxy""
14dc59ee549d9afe2f103505edd9d874c89b0e84,2019-09-07,removed,EnableAggregatedDiscoveryTimeout,"-	EnableAggregatedDiscoveryTimeout featuregate.Feature = "EnableAggregatedDiscoveryTimeout""
7bc8c70f2041e6b00de237ea5eb04db6bf4c8de5,2019-09-07,removed,GCERegionalPersistentDisk,"-	deprecatedGCERegionalPersistentDisk featuregate.Feature = "GCERegionalPersistentDisk""
2c0d6053fa7306e9bd5aa3e12f4b6c6f8db9532d,2019-09-07,removed,PersistentLocalVolumes,"-	PersistentLocalVolumes featuregate.Feature = "PersistentLocalVolumes""
5521bf27c589090ae1c0872bc0adbf05d6e65a0f,2019-08-29,added,EnableAggregatedDiscoveryTimeout,"+	EnableAggregatedDiscoveryTimeout featuregate.Feature = "EnableAggregatedDiscoveryTimeout""
e4d26f845e1e11ec75ce3a395ff0fc691347f3cf,2019-08-07,added,StartupProbe,"+	StartupProbe featuregate.Feature = "StartupProbe""
75f6c249235b40b24e9ea1efdb1ff81dd76a8d68,2019-07-30,added,EndpointSlice,"+	EndpointSlice featuregate.Feature = "EndpointSlice""
2888e6e923588d542ff3c6b3641aed96c8712ddb,2019-07-16,added,NodeDisruptionExclusion,"+	NodeDisruptionExclusion featuregate.Feature = "NodeDisruptionExclusion""
901da441de0fcd24499df5dd9efd8ca89f18c18a,2019-07-16,added,LegacyNodeRoleBehavior,"+	LegacyNodeRoleBehavior featuregate.Feature = "LegacyNodeRoleBehavior""
495faa22db7e58c2d92704d48f77acebc7a831b0,2019-06-29,removed,ExperimentalCriticalPodAnnotation,"-	ExperimentalCriticalPodAnnotation featuregate.Feature = "ExperimentalCriticalPodAnnotation""
c7ffc1cd8cabe907105d8855d3bf68087327a400,2018-08-09,removed,DebugContainers,"-	DebugContainers featuregate.Feature = "DebugContainers""
c7ffc1cd8cabe907105d8855d3bf68087327a400,2018-08-09,added,EphemeralContainers,"+	EphemeralContainers featuregate.Feature = "EphemeralContainers""
49da505a9a7b2bcf56571c28d90e70a06633b64a,2019-04-26,added,EvenPodsSpread,"+	EvenPodsSpread featuregate.Feature = "EvenPodsSpread""
d83526d2538083bc74d4f2477d4eba567dddacbb,2019-07-18,added,ExperimentalCriticalPodAnnotation,"+	ExperimentalCriticalPodAnnotation featuregate.Feature = "ExperimentalCriticalPodAnnotation""
e8b369ff3cdb9174c8ce45a3632bdaf324d8152a,2019-01-30,added,WindowsRunAsUserName,"+	WindowsRunAsUserName featuregate.Feature = "WindowsRunAsUserName""
d55f037b7d84e61c81a6b8c20606bb06b6eb20f2,2019-02-18,added,HPAScaleToZero,"+	HPAScaleToZero featuregate.Feature = "HPAScaleToZero""
b6d41ee5cc176d60ba71992ef82fa9b1c8be9af7,2019-06-29,removed,ExperimentalCriticalPodAnnotation,"-	ExperimentalCriticalPodAnnotation featuregate.Feature = "ExperimentalCriticalPodAnnotation""
72719d58757b4d6ac2ca39db7536444f4f59bc29,2019-06-21,added,IPv6DualStack,"+	IPv6DualStack featuregate.Feature = "IPv6DualStack""
705f97e171ffaf124d8709c466e42d614e8984b3,2019-02-21,added,TopologyManager,"+	TopologyManager featuregate.Feature = "TopologyManager""
8e9472ba79ad2766f27d56adcff04e0cf6dfce16,2019-06-23,removed,CSIPersistentVolume,"-	CSIPersistentVolume featuregate.Feature = "CSIPersistentVolume""
35bc5dc6b661a36d4259188d2c7f2f4e4b91a0ac,2019-06-23,removed,KubeletPluginsWatcher,"-	KubeletPluginsWatcher featuregate.Feature = "KubeletPluginsWatcher""
5f843da6f4fa0fb8f91e42640182f500a3988763,2019-06-23,removed,HugePages,"-	HugePages featuregate.Feature = "HugePages""
5f843da6f4fa0fb8f91e42640182f500a3988763,2019-06-23,removed,VolumeScheduling,"-	VolumeScheduling featuregate.Feature = "VolumeScheduling""
5f843da6f4fa0fb8f91e42640182f500a3988763,2019-06-23,removed,CustomPodDNS,"-	CustomPodDNS featuregate.Feature = "CustomPodDNS""
5f843da6f4fa0fb8f91e42640182f500a3988763,2019-06-23,removed,PodReadinessGates,"-	PodReadinessGates featuregate.Feature = "PodReadinessGates""
fc312d452907414cfb0325dbb4a6d1a89b2aeab5,2019-04-25,added,PodOverhead,"+	PodOverhead featuregate.Feature = "PodOverhead""
a66bb3c63d3b99bd31ff30615d5d54c3f31309fd,2019-04-22,added,VolumePVCDataSource,"+	VolumePVCDataSource featuregate.Feature = "VolumePVCDataSource""
52f3380ef3a5d5de4d75ff92defd1c9af9d775bc,2019-05-31,added,NonPreemptingPriority,"+	NonPreemptingPriority featuregate.Feature = "NonPreemptingPriority""
e44fb7333e7adc1626268b480bbaa2754975deb1,2019-05-23,added,ServiceLoadBalancerFinalizer,"+	ServiceLoadBalancerFinalizer featuregate.Feature = "ServiceLoadBalancerFinalizer""
f5b319c088fd1dfd9d93f28a6917eeb81a2297bc,2019-05-28,added,CSIMigrationAzureFile,"+	CSIMigrationAzureFile featuregate.Feature = "CSIMigrationAzureFile""
f8661d62406f98e422366f95cb5c5ef4f1c86a0f,2018-11-19,added,LocalStorageCapacityIsolationFSQuotaMonitoring,"+	LocalStorageCapacityIsolationFSQuotaMonitoring featuregate.Feature = "LocalStorageCapacityIsolationFSQuotaMonitoring""
6f2902e0a38a46d2f81d4d266229cbf773d87932,2019-05-28,added,CSIMigrationAzureDisk,"+	CSIMigrationAzureDisk featuregate.Feature = "CSIMigrationAzureDisk""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,MyFeature,"-	// MyFeature utilfeature.Feature = "MyFeature""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,MyFeature,"+	// MyFeature featuregate.Feature = "MyFeature""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,AppArmor,"-	AppArmor utilfeature.Feature = "AppArmor""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,AppArmor,"+	AppArmor featuregate.Feature = "AppArmor""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,DynamicKubeletConfig,"-	DynamicKubeletConfig utilfeature.Feature = "DynamicKubeletConfig""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,DynamicKubeletConfig,"+	DynamicKubeletConfig featuregate.Feature = "DynamicKubeletConfig""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,ExperimentalHostUserNamespaceDefaulting,"-	ExperimentalHostUserNamespaceDefaultingGate utilfeature.Feature = "ExperimentalHostUserNamespaceDefaulting""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,ExperimentalHostUserNamespaceDefaulting,"+	ExperimentalHostUserNamespaceDefaultingGate featuregate.Feature = "ExperimentalHostUserNamespaceDefaulting""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,ExperimentalCriticalPodAnnotation,"-	ExperimentalCriticalPodAnnotation utilfeature.Feature = "ExperimentalCriticalPodAnnotation""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,ExperimentalCriticalPodAnnotation,"+	ExperimentalCriticalPodAnnotation featuregate.Feature = "ExperimentalCriticalPodAnnotation""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,DevicePlugins,"-	DevicePlugins utilfeature.Feature = "DevicePlugins""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,DevicePlugins,"+	DevicePlugins featuregate.Feature = "DevicePlugins""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,TaintBasedEvictions,"-	TaintBasedEvictions utilfeature.Feature = "TaintBasedEvictions""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,TaintBasedEvictions,"+	TaintBasedEvictions featuregate.Feature = "TaintBasedEvictions""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,RotateKubeletServerCertificate,"-	RotateKubeletServerCertificate utilfeature.Feature = "RotateKubeletServerCertificate""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,RotateKubeletServerCertificate,"+	RotateKubeletServerCertificate featuregate.Feature = "RotateKubeletServerCertificate""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,RotateKubeletClientCertificate,"-	RotateKubeletClientCertificate utilfeature.Feature = "RotateKubeletClientCertificate""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,RotateKubeletClientCertificate,"+	RotateKubeletClientCertificate featuregate.Feature = "RotateKubeletClientCertificate""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,PersistentLocalVolumes,"-	PersistentLocalVolumes utilfeature.Feature = "PersistentLocalVolumes""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,PersistentLocalVolumes,"+	PersistentLocalVolumes featuregate.Feature = "PersistentLocalVolumes""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,LocalStorageCapacityIsolation,"-	LocalStorageCapacityIsolation utilfeature.Feature = "LocalStorageCapacityIsolation""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,LocalStorageCapacityIsolation,"+	LocalStorageCapacityIsolation featuregate.Feature = "LocalStorageCapacityIsolation""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,ExpandPersistentVolumes,"-	ExpandPersistentVolumes utilfeature.Feature = "ExpandPersistentVolumes""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,ExpandPersistentVolumes,"+	ExpandPersistentVolumes featuregate.Feature = "ExpandPersistentVolumes""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,ExpandInUsePersistentVolumes,"-	ExpandInUsePersistentVolumes utilfeature.Feature = "ExpandInUsePersistentVolumes""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,ExpandInUsePersistentVolumes,"+	ExpandInUsePersistentVolumes featuregate.Feature = "ExpandInUsePersistentVolumes""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,ExpandCSIVolumes,"-	ExpandCSIVolumes utilfeature.Feature = "ExpandCSIVolumes""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,ExpandCSIVolumes,"+	ExpandCSIVolumes featuregate.Feature = "ExpandCSIVolumes""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,DebugContainers,"-	DebugContainers utilfeature.Feature = "DebugContainers""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,DebugContainers,"+	DebugContainers featuregate.Feature = "DebugContainers""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,PodShareProcessNamespace,"-	PodShareProcessNamespace utilfeature.Feature = "PodShareProcessNamespace""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,PodShareProcessNamespace,"+	PodShareProcessNamespace featuregate.Feature = "PodShareProcessNamespace""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,PodPriority,"-	PodPriority utilfeature.Feature = "PodPriority""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,PodPriority,"+	PodPriority featuregate.Feature = "PodPriority""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,TaintNodesByCondition,"-	TaintNodesByCondition utilfeature.Feature = "TaintNodesByCondition""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,TaintNodesByCondition,"+	TaintNodesByCondition featuregate.Feature = "TaintNodesByCondition""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,QOSReserved,"-	QOSReserved utilfeature.Feature = "QOSReserved""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,QOSReserved,"+	QOSReserved featuregate.Feature = "QOSReserved""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,CPUManager,"-	CPUManager utilfeature.Feature = "CPUManager""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,CPUManager,"+	CPUManager featuregate.Feature = "CPUManager""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,CustomCPUCFSQuotaPeriod,"-	CPUCFSQuotaPeriod utilfeature.Feature = "CustomCPUCFSQuotaPeriod""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,CustomCPUCFSQuotaPeriod,"+	CPUCFSQuotaPeriod featuregate.Feature = "CustomCPUCFSQuotaPeriod""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,HugePages,"-	HugePages utilfeature.Feature = "HugePages""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,HugePages,"+	HugePages featuregate.Feature = "HugePages""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,Sysctls,"-	Sysctls utilfeature.Feature = "Sysctls""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,Sysctls,"+	Sysctls featuregate.Feature = "Sysctls""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,ServiceNodeExclusion,"-	ServiceNodeExclusion utilfeature.Feature = "ServiceNodeExclusion""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,ServiceNodeExclusion,"+	ServiceNodeExclusion featuregate.Feature = "ServiceNodeExclusion""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,MountContainers,"-	MountContainers utilfeature.Feature = "MountContainers""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,MountContainers,"+	MountContainers featuregate.Feature = "MountContainers""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,VolumeScheduling,"-	VolumeScheduling utilfeature.Feature = "VolumeScheduling""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,VolumeScheduling,"+	VolumeScheduling featuregate.Feature = "VolumeScheduling""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,CSIPersistentVolume,"-	CSIPersistentVolume utilfeature.Feature = "CSIPersistentVolume""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,CSIPersistentVolume,"+	CSIPersistentVolume featuregate.Feature = "CSIPersistentVolume""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,CSIDriverRegistry,"-	CSIDriverRegistry utilfeature.Feature = "CSIDriverRegistry""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,CSIDriverRegistry,"+	CSIDriverRegistry featuregate.Feature = "CSIDriverRegistry""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,CSINodeInfo,"-	CSINodeInfo utilfeature.Feature = "CSINodeInfo""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,CSINodeInfo,"+	CSINodeInfo featuregate.Feature = "CSINodeInfo""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,CustomPodDNS,"-	CustomPodDNS utilfeature.Feature = "CustomPodDNS""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,CustomPodDNS,"+	CustomPodDNS featuregate.Feature = "CustomPodDNS""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,BlockVolume,"-	BlockVolume utilfeature.Feature = "BlockVolume""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,BlockVolume,"+	BlockVolume featuregate.Feature = "BlockVolume""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,StorageObjectInUseProtection,"-	StorageObjectInUseProtection utilfeature.Feature = "StorageObjectInUseProtection""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,StorageObjectInUseProtection,"+	StorageObjectInUseProtection featuregate.Feature = "StorageObjectInUseProtection""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,ResourceLimitsPriorityFunction,"-	ResourceLimitsPriorityFunction utilfeature.Feature = "ResourceLimitsPriorityFunction""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,ResourceLimitsPriorityFunction,"+	ResourceLimitsPriorityFunction featuregate.Feature = "ResourceLimitsPriorityFunction""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,SupportIPVSProxyMode,"-	SupportIPVSProxyMode utilfeature.Feature = "SupportIPVSProxyMode""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,SupportIPVSProxyMode,"+	SupportIPVSProxyMode featuregate.Feature = "SupportIPVSProxyMode""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,SupportPodPidsLimit,"-	SupportPodPidsLimit utilfeature.Feature = "SupportPodPidsLimit""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,SupportPodPidsLimit,"+	SupportPodPidsLimit featuregate.Feature = "SupportPodPidsLimit""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,HyperVContainer,"-	HyperVContainer utilfeature.Feature = "HyperVContainer""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,HyperVContainer,"+	HyperVContainer featuregate.Feature = "HyperVContainer""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,ScheduleDaemonSetPods,"-	ScheduleDaemonSetPods utilfeature.Feature = "ScheduleDaemonSetPods""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,ScheduleDaemonSetPods,"+	ScheduleDaemonSetPods featuregate.Feature = "ScheduleDaemonSetPods""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,TokenRequest,"-	TokenRequest utilfeature.Feature = "TokenRequest""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,TokenRequest,"+	TokenRequest featuregate.Feature = "TokenRequest""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,TokenRequestProjection,"-	TokenRequestProjection utilfeature.Feature = "TokenRequestProjection""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,TokenRequestProjection,"+	TokenRequestProjection featuregate.Feature = "TokenRequestProjection""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,BoundServiceAccountTokenVolume,"-	BoundServiceAccountTokenVolume utilfeature.Feature = "BoundServiceAccountTokenVolume""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,BoundServiceAccountTokenVolume,"+	BoundServiceAccountTokenVolume featuregate.Feature = "BoundServiceAccountTokenVolume""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,CRIContainerLogRotation,"-	CRIContainerLogRotation utilfeature.Feature = "CRIContainerLogRotation""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,CRIContainerLogRotation,"+	CRIContainerLogRotation featuregate.Feature = "CRIContainerLogRotation""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,RunAsGroup,"-	RunAsGroup utilfeature.Feature = "RunAsGroup""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,RunAsGroup,"+	RunAsGroup featuregate.Feature = "RunAsGroup""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,VolumeSubpath,"-	VolumeSubpath utilfeature.Feature = "VolumeSubpath""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,VolumeSubpath,"+	VolumeSubpath featuregate.Feature = "VolumeSubpath""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,AttachVolumeLimit,"-	AttachVolumeLimit utilfeature.Feature = "AttachVolumeLimit""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,AttachVolumeLimit,"+	AttachVolumeLimit featuregate.Feature = "AttachVolumeLimit""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,BalanceAttachedNodeVolumes,"-	BalanceAttachedNodeVolumes utilfeature.Feature = "BalanceAttachedNodeVolumes""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,BalanceAttachedNodeVolumes,"+	BalanceAttachedNodeVolumes featuregate.Feature = "BalanceAttachedNodeVolumes""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,PodReadinessGates,"-	PodReadinessGates utilfeature.Feature = "PodReadinessGates""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,PodReadinessGates,"+	PodReadinessGates featuregate.Feature = "PodReadinessGates""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,VolumeSubpathEnvExpansion,"-	VolumeSubpathEnvExpansion utilfeature.Feature = "VolumeSubpathEnvExpansion""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,VolumeSubpathEnvExpansion,"+	VolumeSubpathEnvExpansion featuregate.Feature = "VolumeSubpathEnvExpansion""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,KubeletPluginsWatcher,"-	KubeletPluginsWatcher utilfeature.Feature = "KubeletPluginsWatcher""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,added,KubeletPluginsWatcher,"+	KubeletPluginsWatcher featuregate.Feature = "KubeletPluginsWatcher""
c91913924543e1d29f3f3d51354701df9df75def,2019-03-04,removed,ResourceQuotaScopeSelectors,"-	ResourceQuotaScopeSelectors utilfeature.Feature = "ResourceQuotaScopeSelectors""
